Date,State,Deceased,Migrated_Other,Hospitalized,Recovered,GeoID
15/11/2020,Andaman & Nicobar Island,0.0,0.0,9.0,15.0,35
15/11/2020,Andhra Pradesh,14.0,0.0,1056.0,2140.0,28
15/11/2020,Arunanchal Pradesh,0.0,0.0,20.0,79.0,12
15/11/2020,Assam,2.0,0.0,93.0,389.0,18
15/11/2020,Bihar,5.0,0.0,247.0,614.0,10
15/11/2020,Chandigarh,2.0,0.0,168.0,87.0,4
15/11/2020,Chhattisgarh,16.0,0.0,530.0,702.0,22
15/11/2020,Dadara & Nagar Havelli,0.0,2.0,6.0,4.0,26
15/11/2020,NCT of Delhi,95.0,0.0,3235.0,7606.0,7
15/11/2020,Goa,3.0,0.0,58.0,123.0,30
15/11/2020,Gujarat,6.0,0.0,1070.0,1001.0,24
15/11/2020,Haryana,8.0,0.0,1957.0,1930.0,6
15/11/2020,Himachal Pradesh,11.0,0.0,383.0,209.0,2
15/11/2020,Jammu & Kashmir,9.0,0.0,460.0,491.0,1
15/11/2020,Jharkhand,2.0,0.0,129.0,291.0,20
15/11/2020,Karnataka,21.0,0.0,1565.0,2363.0,29
15/11/2020,Kerala,21.0,0.0,4581.0,6684.0,32
15/11/2020,Jammu & Kashmir,0.0,0.0,40.0,96.0,1
15/11/2020,Madhya Pradesh,7.0,0.0,870.0,722.0,23
15/11/2020,Maharashtra,60.0,4.0,2544.0,3065.0,27
15/11/2020,Manipur,3.0,0.0,235.0,259.0,14
15/11/2020,Meghalaya,0.0,2.0,35.0,76.0,17
15/11/2020,Mizoram,1.0,0.0,25.0,35.0,15
15/11/2020,Nagaland,0.0,4.0,135.0,20.0,13
15/11/2020,Odisha,17.0,0.0,753.0,1346.0,21
15/11/2020,Puducherry,0.0,0.0,25.0,95.0,34
15/11/2020,Punjab,30.0,0.0,1053.0,1025.0,3
15/11/2020,Rajasthan,10.0,0.0,2184.0,1890.0,8
15/11/2020,Sikkim,2.0,0.0,42.0,52.0,11
15/11/2020,Tamil Nadu,12.0,0.0,1819.0,2520.0,33
15/11/2020,Telangana,3.0,0.0,661.0,1637.0,0
15/11/2020,Tripura,0.0,0.0,26.0,64.0,16
15/11/2020,Uttar Pradesh,18.0,0.0,1401.0,1783.0,9
15/11/2020,Uttarakhand,5.0,6.0,213.0,218.0,5
15/11/2020,West Bengal,51.0,0.0,3053.0,4480.0,19
16/11/2020,Andaman & Nicobar Island,0.0,0.0,21.0,16.0,35
16/11/2020,Andhra Pradesh,13.0,0.0,753.0,1507.0,28
16/11/2020,Arunanchal Pradesh,0.0,0.0,56.0,88.0,12
16/11/2020,Assam,1.0,0.0,186.0,405.0,18
16/11/2020,Bihar,5.0,0.0,517.0,597.0,10
16/11/2020,Chandigarh,2.0,0.0,82.0,116.0,4
16/11/2020,Chhattisgarh,26.0,0.0,1110.0,1594.0,22
16/11/2020,Dadara & Nagar Havelli,0.0,0.0,3.0,2.0,26
16/11/2020,NCT of Delhi,99.0,0.0,3797.0,3560.0,7
16/11/2020,Goa,1.0,0.0,125.0,285.0,30
16/11/2020,Gujarat,5.0,0.0,926.0,1040.0,24
16/11/2020,Haryana,19.0,0.0,2153.0,2349.0,6
16/11/2020,Himachal Pradesh,8.0,0.0,443.0,540.0,2
16/11/2020,Jammu & Kashmir,8.0,0.0,390.0,482.0,1
16/11/2020,Jharkhand,4.0,0.0,166.0,360.0,20
16/11/2020,Karnataka,12.0,0.0,1157.0,2188.0,29
16/11/2020,Kerala,19.0,2.0,2710.0,6567.0,32
16/11/2020,Jammu & Kashmir,4.0,0.0,97.0,71.0,1
16/11/2020,Madhya Pradesh,2.0,0.0,597.0,745.0,23
16/11/2020,Maharashtra,60.0,6.0,2535.0,3001.0,27
16/11/2020,Manipur,3.0,0.0,178.0,239.0,14
16/11/2020,Meghalaya,1.0,0.0,41.0,78.0,17
16/11/2020,Mizoram,1.0,0.0,3.0,26.0,15
16/11/2020,Nagaland,1.0,0.0,140.0,46.0,13
16/11/2020,Odisha,16.0,0.0,749.0,1297.0,21
16/11/2020,Puducherry,0.0,0.0,13.0,95.0,34
16/11/2020,Punjab,22.0,0.0,424.0,570.0,3
16/11/2020,Rajasthan,12.0,0.0,2169.0,1810.0,8
16/11/2020,Sikkim,2.0,0.0,23.0,12.0,11
16/11/2020,Tamil Nadu,17.0,0.0,1725.0,2384.0,33
16/11/2020,Telangana,3.0,0.0,502.0,1539.0,0
16/11/2020,Tripura,2.0,0.0,17.0,77.0,16
16/11/2020,Uttar Pradesh,21.0,0.0,1546.0,1889.0,9
16/11/2020,Uttarakhand,9.0,10.0,243.0,441.0,5
16/11/2020,West Bengal,53.0,0.0,3012.0,4376.0,19
17/11/2020,Andaman & Nicobar Island,0.0,0.0,17.0,17.0,35
17/11/2020,Andhra Pradesh,9.0,0.0,1395.0,2293.0,28
17/11/2020,Arunanchal Pradesh,0.0,0.0,36.0,56.0,12
17/11/2020,Assam,2.0,0.0,242.0,357.0,18
17/11/2020,Bihar,5.0,0.0,513.0,749.0,10
17/11/2020,Chandigarh,2.0,0.0,136.0,160.0,4
17/11/2020,Chhattisgarh,19.0,0.0,1721.0,1718.0,22
17/11/2020,Dadara & Nagar Havelli,0.0,0.0,3.0,1.0,26
17/11/2020,NCT of Delhi,99.0,0.0,6396.0,4421.0,7
17/11/2020,Goa,4.0,0.0,154.0,191.0,30
17/11/2020,Gujarat,7.0,0.0,1125.0,1116.0,24
17/11/2020,Haryana,25.0,0.0,2450.0,2614.0,6
17/11/2020,Himachal Pradesh,12.0,0.0,584.0,574.0,2
17/11/2020,Jammu & Kashmir,7.0,0.0,572.0,568.0,1
17/11/2020,Jharkhand,3.0,0.0,261.0,343.0,20
17/11/2020,Karnataka,16.0,0.0,1336.0,2100.0,29
17/11/2020,Kerala,27.0,0.0,5792.0,6620.0,32
17/11/2020,Jammu & Kashmir,1.0,0.0,70.0,83.0,1
17/11/2020,Madhya Pradesh,10.0,0.0,922.0,848.0,23
17/11/2020,Maharashtra,68.0,2.0,2732.0,5123.0,27
17/11/2020,Manipur,1.0,0.0,159.0,233.0,14
17/11/2020,Meghalaya,1.0,0.0,85.0,283.0,17
17/11/2020,Mizoram,0.0,0.0,48.0,38.0,15
17/11/2020,Nagaland,0.0,1.0,163.0,37.0,13
17/11/2020,Odisha,17.0,0.0,644.0,1315.0,21
17/11/2020,Puducherry,0.0,0.0,72.0,131.0,34
17/11/2020,Punjab,30.0,0.0,515.0,265.0,3
17/11/2020,Rajasthan,11.0,0.0,2194.0,1834.0,8
17/11/2020,Sikkim,1.0,0.0,27.0,7.0,11
17/11/2020,Tamil Nadu,18.0,0.0,1652.0,2314.0,33
17/11/2020,Telangana,3.0,0.0,952.0,1602.0,0
17/11/2020,Tripura,0.0,0.0,77.0,76.0,16
17/11/2020,Uttar Pradesh,19.0,0.0,1420.0,1838.0,9
17/11/2020,Uttarakhand,3.0,5.0,429.0,440.0,5
17/11/2020,West Bengal,52.0,0.0,3654.0,4388.0,19
18/11/2020,Andaman & Nicobar Island,0.0,0.0,19.0,15.0,35
18/11/2020,Andhra Pradesh,9.0,0.0,1236.0,1696.0,28
18/11/2020,Arunanchal Pradesh,0.0,0.0,41.0,71.0,12
18/11/2020,Assam,3.0,0.0,169.0,210.0,18
18/11/2020,Bihar,7.0,0.0,734.0,601.0,10
18/11/2020,Chandigarh,1.0,0.0,145.0,89.0,4
18/11/2020,Chhattisgarh,23.0,0.0,2048.0,1816.0,22
18/11/2020,Dadara & Nagar Havelli,0.0,0.0,8.0,0.0,26
18/11/2020,NCT of Delhi,131.0,0.0,7486.0,6901.0,7
18/11/2020,Goa,3.0,0.0,162.0,178.0,30
18/11/2020,Gujarat,8.0,0.0,1281.0,1274.0,24
18/11/2020,Haryana,30.0,0.0,2562.0,2142.0,6
18/11/2020,Himachal Pradesh,13.0,0.0,661.0,518.0,2
18/11/2020,Jammu & Kashmir,9.0,0.0,574.0,580.0,1
18/11/2020,Jharkhand,3.0,0.0,251.0,280.0,20
18/11/2020,Karnataka,21.0,0.0,1791.0,1947.0,29
18/11/2020,Kerala,28.0,1.0,6419.0,7066.0,32
18/11/2020,Jammu & Kashmir,0.0,0.0,60.0,66.0,1
18/11/2020,Madhya Pradesh,13.0,0.0,1209.0,918.0,23
18/11/2020,Maharashtra,100.0,7.0,5011.0,6608.0,27
18/11/2020,Manipur,6.0,0.0,110.0,194.0,14
18/11/2020,Meghalaya,1.0,0.0,76.0,59.0,17
18/11/2020,Mizoram,0.0,0.0,37.0,61.0,15
18/11/2020,Nagaland,1.0,2.0,178.0,58.0,13
18/11/2020,Odisha,15.0,0.0,868.0,1303.0,21
18/11/2020,Puducherry,0.0,0.0,56.0,194.0,34
18/11/2020,Punjab,31.0,0.0,798.0,651.0,3
18/11/2020,Rajasthan,12.0,0.0,2178.0,1721.0,8
18/11/2020,Sikkim,3.0,0.0,29.0,38.0,11
18/11/2020,Tamil Nadu,18.0,0.0,1714.0,2311.0,33
18/11/2020,Telangana,5.0,0.0,948.0,1607.0,0
18/11/2020,Tripura,0.0,0.0,73.0,119.0,16
18/11/2020,Uttar Pradesh,29.0,0.0,2346.0,2529.0,9
18/11/2020,Uttarakhand,9.0,4.0,420.0,425.0,5
18/11/2020,West Bengal,54.0,0.0,3668.0,4429.0,19
19/11/2020,Andaman & Nicobar Island,0.0,0.0,11.0,20.0,35
19/11/2020,Andhra Pradesh,11.0,0.0,1316.0,1821.0,28
19/11/2020,Arunanchal Pradesh,1.0,0.0,31.0,85.0,12
19/11/2020,Assam,0.0,0.0,175.0,267.0,18
19/11/2020,Bihar,8.0,0.0,794.0,681.0,10
19/11/2020,Chandigarh,1.0,0.0,155.0,130.0,4
19/11/2020,Chhattisgarh,26.0,0.0,2149.0,1472.0,22
19/11/2020,Dadara & Nagar Havelli,0.0,0.0,2.0,0.0,26
19/11/2020,NCT of Delhi,98.0,0.0,7546.0,6685.0,7
19/11/2020,Goa,0.0,0.0,136.0,157.0,30
19/11/2020,Gujarat,7.0,0.0,1340.0,1113.0,24
19/11/2020,Haryana,20.0,0.0,2212.0,2156.0,6
19/11/2020,Himachal Pradesh,12.0,1.0,796.0,704.0,2
19/11/2020,Jammu & Kashmir,5.0,0.0,560.0,565.0,1
19/11/2020,Jharkhand,3.0,0.0,230.0,264.0,20
19/11/2020,Karnataka,26.0,0.0,1849.0,1800.0,29
19/11/2020,Kerala,26.0,1.0,5722.0,6860.0,32
19/11/2020,Jammu & Kashmir,1.0,0.0,91.0,14.0,1
19/11/2020,Madhya Pradesh,14.0,0.0,1363.0,887.0,23
19/11/2020,Maharashtra,154.0,4.0,5535.0,5860.0,27
19/11/2020,Manipur,0.0,0.0,230.0,172.0,14
19/11/2020,Meghalaya,1.0,0.0,109.0,60.0,17
19/11/2020,Mizoram,0.0,0.0,32.0,45.0,15
19/11/2020,Nagaland,0.0,1.0,94.0,52.0,13
19/11/2020,Odisha,17.0,0.0,868.0,1019.0,21
19/11/2020,Puducherry,1.0,0.0,68.0,102.0,34
19/11/2020,Punjab,15.0,0.0,782.0,510.0,3
19/11/2020,Rajasthan,15.0,0.0,2549.0,1844.0,8
19/11/2020,Sikkim,0.0,0.0,32.0,36.0,11
19/11/2020,Tamil Nadu,19.0,0.0,1707.0,2251.0,33
19/11/2020,Telangana,4.0,0.0,1058.0,1440.0,0
19/11/2020,Tripura,0.0,0.0,105.0,106.0,16
19/11/2020,Uttar Pradesh,39.0,0.0,2532.0,1690.0,9
19/11/2020,Uttarakhand,5.0,7.0,386.0,388.0,5
19/11/2020,West Bengal,53.0,0.0,3620.0,3990.0,19
20/11/2020,Andaman & Nicobar Island,0.0,0.0,13.0,10.0,35
20/11/2020,Andhra Pradesh,10.0,0.0,1221.0,1829.0,28
20/11/2020,Arunanchal Pradesh,0.0,0.0,25.0,70.0,12
20/11/2020,Assam,2.0,0.0,164.0,151.0,18
20/11/2020,Bihar,3.0,0.0,495.0,661.0,10
20/11/2020,Chandigarh,1.0,0.0,150.0,133.0,4
20/11/2020,Chhattisgarh,19.0,0.0,1842.0,1427.0,22
20/11/2020,Dadara & Nagar Havelli,0.0,0.0,9.0,1.0,26
20/11/2020,NCT of Delhi,118.0,0.0,6608.0,8775.0,7
20/11/2020,Goa,2.0,0.0,152.0,198.0,30
20/11/2020,Gujarat,7.0,0.0,1420.0,1040.0,24
20/11/2020,Haryana,25.0,0.0,3104.0,2508.0,6
20/11/2020,Himachal Pradesh,11.0,1.0,588.0,726.0,2
20/11/2020,Jammu & Kashmir,4.0,0.0,661.0,539.0,1
20/11/2020,Jharkhand,2.0,0.0,185.0,189.0,20
20/11/2020,Karnataka,17.0,0.0,1781.0,2181.0,29
20/11/2020,Kerala,28.0,0.0,6028.0,6398.0,32
20/11/2020,Jammu & Kashmir,1.0,0.0,73.0,124.0,1
20/11/2020,Madhya Pradesh,9.0,0.0,1528.0,917.0,23
20/11/2020,Maharashtra,155.0,6.0,5640.0,6945.0,27
20/11/2020,Manipur,1.0,0.0,200.0,189.0,14
20/11/2020,Meghalaya,2.0,-3.0,173.0,84.0,17
20/11/2020,Mizoram,0.0,0.0,28.0,40.0,15
20/11/2020,Nagaland,2.0,1.0,148.0,97.0,13
20/11/2020,Odisha,16.0,0.0,757.0,1101.0,21
20/11/2020,Puducherry,0.0,0.0,52.0,101.0,34
20/11/2020,Punjab,16.0,0.0,818.0,492.0,3
20/11/2020,Rajasthan,14.0,0.0,2762.0,1993.0,8
20/11/2020,Sikkim,1.0,0.0,23.0,52.0,11
20/11/2020,Tamil Nadu,18.0,0.0,1688.0,2173.0,33
20/11/2020,Telangana,4.0,0.0,894.0,1057.0,0
20/11/2020,Tripura,1.0,0.0,75.0,112.0,16
20/11/2020,Uttar Pradesh,20.0,0.0,2840.0,2220.0,9
20/11/2020,Uttarakhand,5.0,4.0,512.0,585.0,5
20/11/2020,West Bengal,50.0,0.0,3626.0,3850.0,19
21/11/2020,Andaman & Nicobar Island,0.0,0.0,14.0,20.0,35
21/11/2020,Andhra Pradesh,7.0,0.0,1160.0,1765.0,28
21/11/2020,Arunanchal Pradesh,0.0,0.0,36.0,67.0,12
21/11/2020,Assam,2.0,0.0,223.0,193.0,18
21/11/2020,Bihar,4.0,0.0,278.0,462.0,10
21/11/2020,Chandigarh,3.0,0.0,119.0,102.0,4
21/11/2020,Chhattisgarh,22.0,0.0,2284.0,1420.0,22
21/11/2020,Dadara & Nagar Havelli,0.0,0.0,1.0,1.0,26
21/11/2020,NCT of Delhi,111.0,0.0,5879.0,6963.0,7
21/11/2020,Goa,3.0,0.0,116.0,147.0,30
21/11/2020,Gujarat,9.0,0.0,1515.0,1271.0,24
21/11/2020,Haryana,25.0,0.0,2666.0,2466.0,6
21/11/2020,Himachal Pradesh,18.0,0.0,915.0,657.0,2
21/11/2020,Jammu & Kashmir,2.0,0.0,608.0,564.0,1
21/11/2020,Jharkhand,6.0,0.0,175.0,333.0,20
21/11/2020,Karnataka,20.0,0.0,1781.0,1799.0,29
21/11/2020,Kerala,25.0,3.0,5772.0,6719.0,32
21/11/2020,Jammu & Kashmir,2.0,0.0,79.0,113.0,1
21/11/2020,Madhya Pradesh,11.0,0.0,1700.0,899.0,23
21/11/2020,Maharashtra,62.0,9.0,5760.0,4088.0,27
21/11/2020,Manipur,1.0,0.0,270.0,193.0,14
21/11/2020,Meghalaya,2.0,0.0,117.0,78.0,17
21/11/2020,Mizoram,0.0,0.0,66.0,57.0,15
21/11/2020,Nagaland,1.0,2.0,66.0,33.0,13
21/11/2020,Odisha,17.0,0.0,778.0,1011.0,21
21/11/2020,Puducherry,0.0,0.0,63.0,82.0,34
21/11/2020,Punjab,23.0,0.0,672.0,592.0,3
21/11/2020,Rajasthan,16.0,0.0,3007.0,1963.0,8
21/11/2020,Sikkim,0.0,0.0,59.0,32.0,11
21/11/2020,Tamil Nadu,18.0,0.0,1663.0,2133.0,33
21/11/2020,Telangana,3.0,0.0,925.0,1367.0,0
21/11/2020,Tripura,1.0,0.0,75.0,116.0,16
21/11/2020,Uttar Pradesh,24.0,0.0,2235.0,2097.0,9
21/11/2020,Uttarakhand,8.0,4.0,585.0,458.0,5
21/11/2020,West Bengal,53.0,0.0,3639.0,3794.0,19
22/11/2020,Andaman & Nicobar Island,0.0,0.0,10.0,12.0,35
22/11/2020,Andhra Pradesh,11.0,0.0,1121.0,1631.0,28
22/11/2020,Arunanchal Pradesh,0.0,0.0,24.0,35.0,12
22/11/2020,Assam,1.0,0.0,86.0,175.0,18
22/11/2020,Bihar,5.0,0.0,385.0,606.0,10
22/11/2020,Chandigarh,2.0,0.0,80.0,119.0,4
22/11/2020,Chhattisgarh,19.0,0.0,1748.0,995.0,22
22/11/2020,Dadara & Nagar Havelli,0.0,0.0,4.0,4.0,26
22/11/2020,NCT of Delhi,121.0,0.0,6746.0,6154.0,7
22/11/2020,Goa,2.0,0.0,78.0,167.0,30
22/11/2020,Gujarat,13.0,0.0,1495.0,1167.0,24
22/11/2020,Haryana,25.0,0.0,2279.0,2235.0,6
22/11/2020,Himachal Pradesh,19.0,0.0,627.0,644.0,2
22/11/2020,Jammu & Kashmir,5.0,0.0,564.0,579.0,1
22/11/2020,Jharkhand,5.0,0.0,137.0,273.0,20
22/11/2020,Karnataka,13.0,0.0,1704.0,1537.0,29
22/11/2020,Kerala,27.0,0.0,5254.0,6227.0,32
22/11/2020,Jammu & Kashmir,2.0,0.0,73.0,55.0,1
22/11/2020,Madhya Pradesh,13.0,0.0,1798.0,1212.0,23
22/11/2020,Maharashtra,50.0,4.0,5753.0,4060.0,27
22/11/2020,Manipur,3.0,0.0,382.0,205.0,14
22/11/2020,Meghalaya,2.0,0.0,70.0,99.0,17
22/11/2020,Mizoram,0.0,0.0,40.0,48.0,15
22/11/2020,Nagaland,2.0,-1.0,103.0,66.0,13
22/11/2020,Odisha,15.0,0.0,638.0,905.0,21
22/11/2020,Puducherry,0.0,0.0,45.0,88.0,34
22/11/2020,Punjab,19.0,0.0,679.0,497.0,3
22/11/2020,Rajasthan,17.0,0.0,3260.0,2004.0,8
22/11/2020,Sikkim,3.0,2.0,31.0,41.0,11
22/11/2020,Tamil Nadu,19.0,0.0,1655.0,2010.0,33
22/11/2020,Telangana,4.0,0.0,873.0,1296.0,0
22/11/2020,Tripura,0.0,0.0,48.0,95.0,16
22/11/2020,Uttar Pradesh,35.0,0.0,2557.0,2187.0,9
22/11/2020,Uttarakhand,9.0,4.0,466.0,251.0,5
22/11/2020,West Bengal,49.0,0.0,3591.0,3726.0,19
23/11/2020,Andaman & Nicobar Island,0.0,0.0,15.0,13.0,35
23/11/2020,Andhra Pradesh,10.0,0.0,545.0,1390.0,28
23/11/2020,Arunanchal Pradesh,0.0,0.0,31.0,64.0,12
23/11/2020,Assam,1.0,0.0,169.0,131.0,18
23/11/2020,Bihar,6.0,0.0,412.0,480.0,10
23/11/2020,Chandigarh,3.0,0.0,98.0,72.0,4
23/11/2020,Chhattisgarh,14.0,0.0,2061.0,1514.0,22
23/11/2020,Dadara & Nagar Havelli,0.0,0.0,4.0,3.0,26
23/11/2020,NCT of Delhi,121.0,0.0,4454.0,7216.0,7
23/11/2020,Goa,0.0,0.0,75.0,104.0,30
23/11/2020,Gujarat,17.0,0.0,1487.0,1234.0,24
23/11/2020,Haryana,28.0,0.0,2663.0,2567.0,6
23/11/2020,Himachal Pradesh,22.0,2.0,454.0,785.0,2
23/11/2020,Jammu & Kashmir,12.0,0.0,351.0,608.0,1
23/11/2020,Jharkhand,3.0,0.0,219.0,303.0,20
23/11/2020,Karnataka,24.0,0.0,1509.0,1645.0,29
23/11/2020,Kerala,22.0,0.0,3757.0,5425.0,32
23/11/2020,Jammu & Kashmir,1.0,0.0,6.0,74.0,1
23/11/2020,Madhya Pradesh,10.0,0.0,1701.0,1120.0,23
23/11/2020,Maharashtra,30.0,4.0,4153.0,3729.0,27
23/11/2020,Manipur,2.0,0.0,250.0,356.0,14
23/11/2020,Meghalaya,0.0,0.0,58.0,57.0,17
23/11/2020,Mizoram,0.0,0.0,13.0,33.0,15
23/11/2020,Nagaland,2.0,-1.0,75.0,38.0,13
23/11/2020,Odisha,17.0,0.0,668.0,913.0,21
23/11/2020,Puducherry,0.0,0.0,25.0,57.0,34
23/11/2020,Punjab,17.0,0.0,711.0,731.0,3
23/11/2020,Rajasthan,18.0,0.0,3232.0,2288.0,8
23/11/2020,Sikkim,1.0,0.0,14.0,61.0,11
23/11/2020,Tamil Nadu,17.0,0.0,1624.0,1904.0,33
23/11/2020,Telangana,3.0,0.0,602.0,1015.0,0
23/11/2020,Tripura,3.0,0.0,19.0,90.0,16
23/11/2020,Uttar Pradesh,23.0,0.0,2053.0,2060.0,9
23/11/2020,Uttarakhand,7.0,11.0,376.0,428.0,5
23/11/2020,West Bengal,47.0,0.0,3557.0,3687.0,19
24/11/2020,Andaman & Nicobar Island,0.0,0.0,11.0,11.0,35
24/11/2020,Andhra Pradesh,8.0,0.0,1085.0,1447.0,28
24/11/2020,Arunanchal Pradesh,0.0,0.0,52.0,55.0,12
24/11/2020,Assam,1.0,0.0,157.0,121.0,18
24/11/2020,Bihar,6.0,0.0,653.0,746.0,10
24/11/2020,Chandigarh,2.0,0.0,79.0,66.0,4
24/11/2020,Chhattisgarh,21.0,0.0,1829.0,919.0,22
24/11/2020,Dadara & Nagar Havelli,0.0,0.0,0.0,3.0,26
24/11/2020,NCT of Delhi,109.0,0.0,6224.0,4943.0,7
24/11/2020,Goa,2.0,0.0,167.0,85.0,30
24/11/2020,Gujarat,16.0,0.0,1510.0,1286.0,24
24/11/2020,Haryana,33.0,0.0,2329.0,1943.0,6
24/11/2020,Himachal Pradesh,12.0,0.0,948.0,463.0,2
24/11/2020,Jammu & Kashmir,10.0,0.0,431.0,495.0,1
24/11/2020,Jharkhand,2.0,0.0,233.0,191.0,20
24/11/2020,Karnataka,17.0,0.0,1870.0,1949.0,29
24/11/2020,Kerala,24.0,1.0,5420.0,5149.0,32
24/11/2020,Jammu & Kashmir,4.0,0.0,83.0,84.0,1
24/11/2020,Madhya Pradesh,11.0,0.0,1766.0,1112.0,23
24/11/2020,Maharashtra,30.0,4.0,5439.0,4086.0,27
24/11/2020,Manipur,2.0,0.0,290.0,151.0,14
24/11/2020,Meghalaya,0.0,0.0,57.0,59.0,17
24/11/2020,Mizoram,0.0,0.0,50.0,95.0,15
24/11/2020,Nagaland,0.0,0.0,79.0,50.0,13
24/11/2020,Odisha,14.0,0.0,642.0,648.0,21
24/11/2020,Puducherry,0.0,0.0,51.0,39.0,34
24/11/2020,Punjab,22.0,0.0,608.0,439.0,3
24/11/2020,Rajasthan,19.0,0.0,3314.0,2214.0,8
24/11/2020,Sikkim,2.0,0.0,41.0,31.0,11
24/11/2020,Tamil Nadu,17.0,0.0,1557.0,1910.0,33
24/11/2020,Telangana,4.0,0.0,921.0,1097.0,0
24/11/2020,Tripura,1.0,0.0,59.0,27.0,16
24/11/2020,Uttar Pradesh,33.0,0.0,2217.0,2032.0,9
24/11/2020,Uttarakhand,18.0,4.0,528.0,173.0,5
24/11/2020,West Bengal,49.0,0.0,3545.0,3646.0,19
25/11/2020,Andaman & Nicobar Island,0.0,0.0,10.0,15.0,35
25/11/2020,Andhra Pradesh,6.0,0.0,831.0,1176.0,28
25/11/2020,Arunanchal Pradesh,0.0,0.0,30.0,66.0,12
25/11/2020,Assam,2.0,0.0,182.0,117.0,18
25/11/2020,Bihar,4.0,0.0,763.0,350.0,10
25/11/2020,Chandigarh,1.0,0.0,87.0,77.0,4
25/11/2020,Chhattisgarh,16.0,0.0,1877.0,0.0,22
25/11/2020,Dadara & Nagar Havelli,0.0,0.0,2.0,4.0,26
25/11/2020,NCT of Delhi,99.0,0.0,5246.0,5361.0,7
25/11/2020,Goa,4.0,0.0,125.0,61.0,30
25/11/2020,Gujarat,14.0,0.0,1540.0,1283.0,24
25/11/2020,Haryana,42.0,0.0,2197.0,1972.0,6
25/11/2020,Himachal Pradesh,13.0,0.0,837.0,99.0,2
25/11/2020,Jammu & Kashmir,12.0,0.0,489.0,570.0,1
25/11/2020,Jharkhand,3.0,0.0,237.0,316.0,20
25/11/2020,Karnataka,19.0,0.0,1630.0,1333.0,29
25/11/2020,Kerala,26.0,1.0,6491.0,5770.0,32
25/11/2020,Jammu & Kashmir,3.0,0.0,91.0,56.0,1
25/11/2020,Madhya Pradesh,14.0,0.0,1773.0,996.0,23
25/11/2020,Maharashtra,65.0,7.0,6159.0,4844.0,27
25/11/2020,Manipur,5.0,0.0,193.0,115.0,14
25/11/2020,Meghalaya,0.0,0.0,59.0,37.0,17
25/11/2020,Mizoram,0.0,0.0,35.0,21.0,15
25/11/2020,Nagaland,0.0,0.0,60.0,66.0,13
25/11/2020,Odisha,16.0,0.0,730.0,728.0,21
25/11/2020,Puducherry,0.0,0.0,51.0,45.0,34
25/11/2020,Punjab,31.0,0.0,770.0,444.0,3
25/11/2020,Rajasthan,18.0,0.0,3285.0,2144.0,8
25/11/2020,Sikkim,0.0,0.0,42.0,44.0,11
25/11/2020,Tamil Nadu,16.0,0.0,1534.0,1873.0,33
25/11/2020,Telangana,4.0,0.0,993.0,1150.0,0
25/11/2020,Tripura,0.0,0.0,35.0,72.0,16
25/11/2020,Uttar Pradesh,29.0,0.0,2305.0,1328.0,9
25/11/2020,Uttarakhand,5.0,6.0,482.0,444.0,5
25/11/2020,West Bengal,51.0,0.0,3528.0,3605.0,19
26/11/2020,Andaman & Nicobar Island,0.0,0.0,5.0,12.0,35
26/11/2020,Andhra Pradesh,8.0,0.0,1031.0,1081.0,28
26/11/2020,Arunanchal Pradesh,0.0,0.0,30.0,72.0,12
26/11/2020,Assam,0.0,0.0,150.0,142.0,18
26/11/2020,Bihar,6.0,0.0,682.0,595.0,10
26/11/2020,Chandigarh,4.0,0.0,116.0,80.0,4
26/11/2020,Chhattisgarh,18.0,0.0,1753.0,2454.0,22
26/11/2020,Dadara & Nagar Havelli,0.0,0.0,1.0,3.0,26
26/11/2020,NCT of Delhi,91.0,0.0,5475.0,4937.0,7
26/11/2020,Goa,2.0,0.0,148.0,111.0,30
26/11/2020,Gujarat,16.0,0.0,1560.0,1302.0,24
26/11/2020,Haryana,25.0,0.0,2122.0,2267.0,6
26/11/2020,Himachal Pradesh,14.0,1.0,931.0,913.0,2
26/11/2020,Jammu & Kashmir,5.0,0.0,487.0,471.0,1
26/11/2020,Jharkhand,3.0,0.0,230.0,218.0,20
26/11/2020,Karnataka,12.0,0.0,1505.0,1067.0,29
26/11/2020,Kerala,27.0,1.0,5378.0,5970.0,32
26/11/2020,Jammu & Kashmir,5.0,0.0,109.0,29.0,1
26/11/2020,Madhya Pradesh,12.0,0.0,1668.0,1199.0,23
26/11/2020,Maharashtra,65.0,27.0,6406.0,4815.0,27
26/11/2020,Manipur,4.0,0.0,159.0,158.0,14
26/11/2020,Meghalaya,0.0,0.0,68.0,36.0,17
26/11/2020,Mizoram,0.0,0.0,20.0,33.0,15
26/11/2020,Nagaland,2.0,1.0,69.0,131.0,13
26/11/2020,Odisha,17.0,0.0,644.0,737.0,21
26/11/2020,Puducherry,0.0,0.0,20.0,21.0,34
26/11/2020,Punjab,26.0,0.0,843.0,467.0,3
26/11/2020,Rajasthan,19.0,0.0,3180.0,2179.0,8
26/11/2020,Sikkim,0.0,0.0,52.0,20.0,11
26/11/2020,Tamil Nadu,14.0,0.0,1464.0,1797.0,33
26/11/2020,Telangana,3.0,0.0,862.0,961.0,0
26/11/2020,Tripura,0.0,0.0,50.0,73.0,16
26/11/2020,Uttar Pradesh,30.0,0.0,2094.0,1518.0,9
26/11/2020,Uttarakhand,11.0,3.0,355.0,317.0,5
26/11/2020,West Bengal,52.0,0.0,3507.0,3537.0,19
