Date,State,Deceased,Migrated_Other,Hospitalized,Recovered
27/10/2020,Uttar Pradesh,38.0,0.0,1986.0,2335.0
27/10/2020,Uttarakhand,6.0,0.0,213.0,422.0
27/10/2020,West Bengal,58.0,0.0,3957.0,3917.0
28/10/2020,Andaman and Nicobar Islands,0.0,0.0,15.0,20.0
28/10/2020,Andhra Pradesh,18.0,0.0,2949.0,3609.0
28/10/2020,Arunachal Pradesh,0.0,0.0,108.0,183.0
28/10/2020,Assam,3.0,0.0,448.0,1487.0
28/10/2020,Bihar,4.0,0.0,780.0,1073.0
28/10/2020,Chandigarh,1.0,0.0,60.0,80.0
28/10/2020,Chhattisgarh,55.0,0.0,1929.0,1400.0
28/10/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,6.0,3.0
28/10/2020,Delhi,40.0,0.0,5673.0,4128.0
28/10/2020,Goa,7.0,0.0,221.0,196.0
28/10/2020,Gujarat,6.0,0.0,980.0,1107.0
28/10/2020,Haryana,8.0,0.0,1518.0,948.0
28/10/2020,Himachal Pradesh,2.0,0.0,332.0,205.0
28/10/2020,Jammu and Kashmir,4.0,0.0,536.0,546.0
28/10/2020,Jharkhand,4.0,0.0,345.0,452.0
28/10/2020,Karnataka,55.0,0.0,3146.0,6260.0
28/10/2020,Kerala,27.0,0.0,8790.0,7660.0
28/10/2020,Ladakh,1.0,0.0,61.0,107.0
28/10/2020,Madhya Pradesh,15.0,0.0,788.0,1032.0
28/10/2020,Maharashtra,91.0,15.0,6738.0,8430.0
28/10/2020,Manipur,6.0,0.0,205.0,212.0
28/10/2020,Meghalaya,3.0,0.0,90.0,134.0
28/10/2020,Mizoram,1.0,0.0,80.0,14.0
28/10/2020,Nagaland,1.0,8.0,61.0,114.0
28/10/2020,Odisha,12.0,0.0,1540.0,2015.0
28/10/2020,Puducherry,2.0,0.0,101.0,154.0
28/10/2020,Punjab,20.0,0.0,526.0,356.0
28/10/2020,Rajasthan,10.0,0.0,1785.0,2016.0
28/10/2020,Sikkim,0.0,0.0,12.0,11.0
28/10/2020,Tamil Nadu,35.0,0.0,2516.0,3859.0
28/10/2020,Telangana,4.0,0.0,1481.0,1451.0
28/10/2020,Tripura,0.0,0.0,160.0,202.0
28/10/2020,Uttar Pradesh,18.0,0.0,1980.0,2742.0
28/10/2020,Uttarakhand,2.0,8.0,304.0,463.0
28/10/2020,West Bengal,60.0,0.0,3924.0,3925.0
29/10/2020,Andaman and Nicobar Islands,1.0,0.0,16.0,15.0
29/10/2020,Andhra Pradesh,16.0,0.0,2905.0,3243.0
29/10/2020,Arunachal Pradesh,1.0,0.0,88.0,143.0
29/10/2020,Assam,6.0,0.0,398.0,1057.0
29/10/2020,Bihar,7.0,0.0,783.0,1068.0
29/10/2020,Chandigarh,1.0,0.0,80.0,43.0
29/10/2020,Chhattisgarh,53.0,0.0,2005.0,1788.0
29/10/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,6.0,8.0
29/10/2020,Delhi,27.0,0.0,5739.0,4138.0
29/10/2020,Goa,5.0,0.0,233.0,194.0
29/10/2020,Gujarat,4.0,0.0,987.0,1083.0
29/10/2020,Haryana,8.0,0.0,1594.0,1209.0
29/10/2020,Himachal Pradesh,6.0,0.0,327.0,199.0
29/10/2020,Jammu and Kashmir,11.0,0.0,551.0,588.0
29/10/2020,Jharkhand,3.0,0.0,395.0,461.0
29/10/2020,Karnataka,45.0,0.0,4025.0,7661.0
29/10/2020,Kerala,26.0,0.0,7020.0,8474.0
29/10/2020,Ladakh,0.0,0.0,54.0,69.0
29/10/2020,Madhya Pradesh,16.0,0.0,728.0,1117.0
29/10/2020,Maharashtra,156.0,6.0,5902.0,7883.0
29/10/2020,Manipur,4.0,0.0,242.0,163.0
29/10/2020,Meghalaya,2.0,0.0,77.0,113.0
29/10/2020,Mizoram,0.0,0.0,49.0,18.0
29/10/2020,Nagaland,1.0,1.0,70.0,150.0
29/10/2020,Odisha,13.0,0.0,1617.0,1908.0
29/10/2020,Puducherry,2.0,0.0,178.0,142.0
29/10/2020,Punjab,10.0,0.0,464.0,427.0
29/10/2020,Rajasthan,11.0,0.0,1790.0,1933.0
29/10/2020,Sikkim,0.0,0.0,18.0,13.0
29/10/2020,Tamil Nadu,35.0,0.0,2652.0,4087.0
29/10/2020,Telangana,5.0,0.0,1504.0,1436.0
29/10/2020,Tripura,1.0,0.0,113.0,170.0
29/10/2020,Uttar Pradesh,25.0,0.0,1861.0,2465.0
29/10/2020,Uttarakhand,0.0,0.0,305.0,456.0
29/10/2020,West Bengal,61.0,0.0,3989.0,3945.0
30/10/2020,Andaman and Nicobar Islands,0.0,0.0,12.0,22.0
30/10/2020,Andhra Pradesh,17.0,0.0,2886.0,3623.0
30/10/2020,Arunachal Pradesh,0.0,0.0,84.0,154.0
30/10/2020,Assam,3.0,0.0,380.0,1094.0
30/10/2020,Bihar,8.0,0.0,1018.0,1240.0
30/10/2020,Chandigarh,0.0,0.0,59.0,67.0
30/10/2020,Chhattisgarh,49.0,0.0,1718.0,1650.0
30/10/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,5.0,5.0
30/10/2020,Delhi,47.0,0.0,5891.0,4433.0
30/10/2020,Goa,5.0,0.0,215.0,241.0
30/10/2020,Gujarat,6.0,0.0,969.0,1027.0
30/10/2020,Haryana,11.0,0.0,1650.0,1179.0
30/10/2020,Himachal Pradesh,5.0,0.0,101.0,139.0
30/10/2020,Jammu and Kashmir,5.0,0.0,566.0,654.0
30/10/2020,Jharkhand,0.0,0.0,323.0,421.0
30/10/2020,Karnataka,49.0,0.0,3589.0,8521.0
30/10/2020,Kerala,28.0,1.0,6638.0,7828.0
30/10/2020,Ladakh,0.0,0.0,55.0,55.0
30/10/2020,Madhya Pradesh,12.0,0.0,691.0,1074.0
30/10/2020,Maharashtra,127.0,7.0,6190.0,8241.0
30/10/2020,Manipur,4.0,0.0,221.0,222.0
30/10/2020,Meghalaya,0.0,0.0,77.0,235.0
30/10/2020,Mizoram,0.0,0.0,38.0,14.0
30/10/2020,Nagaland,4.0,-1.0,51.0,210.0
30/10/2020,Odisha,11.0,0.0,1547.0,1800.0
30/10/2020,Puducherry,0.0,0.0,147.0,128.0
30/10/2020,Punjab,19.0,0.0,431.0,577.0
30/10/2020,Rajasthan,10.0,0.0,1794.0,2087.0
30/10/2020,Sikkim,0.0,0.0,20.0,33.0
30/10/2020,Tamil Nadu,38.0,0.0,2608.0,3924.0
30/10/2020,Telangana,6.0,0.0,1531.0,1048.0
30/10/2020,Tripura,1.0,0.0,97.0,212.0
30/10/2020,Uttar Pradesh,24.0,0.0,2187.0,2590.0
30/10/2020,Uttarakhand,2.0,16.0,349.0,242.0
30/10/2020,West Bengal,59.0,0.0,3979.0,4015.0
31/10/2020,Andaman and Nicobar Islands,0.0,0.0,15.0,24.0
31/10/2020,Andhra Pradesh,14.0,0.0,2783.0,3708.0
31/10/2020,Arunachal Pradesh,0.0,0.0,100.0,182.0
31/10/2020,Assam,4.0,0.0,336.0,1386.0
31/10/2020,Bihar,6.0,0.0,800.0,1186.0
31/10/2020,Chandigarh,1.0,0.0,67.0,82.0
31/10/2020,Chhattisgarh,63.0,0.0,1964.0,2161.0
31/10/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,3.0,13.0
31/10/2020,Delhi,41.0,0.0,5062.0,4665.0
31/10/2020,Goa,2.0,0.0,210.0,269.0
31/10/2020,Gujarat,5.0,0.0,935.0,1014.0
31/10/2020,Haryana,12.0,0.0,1743.0,1391.0
31/10/2020,Himachal Pradesh,6.0,0.0,482.0,321.0
31/10/2020,Jammu and Kashmir,7.0,0.0,455.0,864.0
31/10/2020,Jharkhand,1.0,0.0,474.0,367.0
31/10/2020,Karnataka,28.0,0.0,3014.0,7468.0
31/10/2020,Kerala,27.0,1.0,7983.0,7330.0
31/10/2020,Ladakh,1.0,0.0,76.0,46.0
31/10/2020,Madhya Pradesh,10.0,0.0,669.0,1024.0
31/10/2020,Maharashtra,74.0,4.0,5548.0,7303.0
31/10/2020,Manipur,4.0,0.0,230.0,1057.0
31/10/2020,Meghalaya,1.0,0.0,70.0,220.0
31/10/2020,Mizoram,0.0,0.0,28.0,21.0
31/10/2020,Nagaland,0.0,0.0,102.0,146.0
31/10/2020,Odisha,12.0,0.0,1470.0,1911.0
31/10/2020,Puducherry,0.0,0.0,105.0,147.0
31/10/2020,Punjab,16.0,0.0,500.0,328.0
31/10/2020,Rajasthan,9.0,0.0,1780.0,1920.0
31/10/2020,Sikkim,1.0,0.0,27.0,26.0
31/10/2020,Tamil Nadu,31.0,0.0,2511.0,3848.0
31/10/2020,Telangana,6.0,0.0,1445.0,1486.0
31/10/2020,Tripura,0.0,0.0,54.0,141.0
31/10/2020,Uttar Pradesh,18.0,0.0,1781.0,2426.0
31/10/2020,Uttarakhand,12.0,0.0,413.0,152.0
31/10/2020,West Bengal,57.0,0.0,3993.0,4049.0
01/11/2020,Andaman and Nicobar Islands,1.0,0.0,8.0,12.0
01/11/2020,Andhra Pradesh,16.0,0.0,2618.0,3509.0
01/11/2020,Arunachal Pradesh,0.0,0.0,29.0,114.0
01/11/2020,Assam,1.0,0.0,166.0,730.0
01/11/2020,Bihar,7.0,0.0,777.0,1195.0
01/11/2020,Chandigarh,0.0,0.0,58.0,81.0
01/11/2020,Chhattisgarh,49.0,0.0,1543.0,1458.0
01/11/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,2.0,4.0
01/11/2020,Delhi,51.0,0.0,5664.0,4159.0
01/11/2020,Goa,5.0,0.0,142.0,237.0
01/11/2020,Gujarat,5.0,0.0,860.0,1128.0
01/11/2020,Haryana,6.0,0.0,1670.0,1221.0
01/11/2020,Himachal Pradesh,8.0,0.0,205.0,102.0
01/11/2020,Jammu and Kashmir,4.0,0.0,540.0,629.0
01/11/2020,Jharkhand,1.0,0.0,326.0,398.0
01/11/2020,Karnataka,24.0,0.0,3652.0,8053.0
01/11/2020,Kerala,28.0,1.0,7025.0,8511.0
01/11/2020,Ladakh,0.0,0.0,17.0,90.0
01/11/2020,Madhya Pradesh,7.0,0.0,723.0,1107.0
01/11/2020,Maharashtra,113.0,6.0,5369.0,3726.0
01/11/2020,Manipur,3.0,0.0,248.0,203.0
01/11/2020,Meghalaya,2.0,0.0,155.0,117.0
01/11/2020,Mizoram,0.0,0.0,34.0,8.0
01/11/2020,Nagaland,0.0,2.0,28.0,79.0
01/11/2020,Odisha,11.0,0.0,1709.0,1815.0
01/11/2020,Puducherry,3.0,0.0,96.0,621.0
01/11/2020,Punjab,11.0,0.0,317.0,368.0
01/11/2020,Rajasthan,10.0,0.0,1754.0,1591.0
01/11/2020,Sikkim,1.0,0.0,18.0,34.0
01/11/2020,Tamil Nadu,30.0,0.0,2504.0,3644.0
01/11/2020,Telangana,5.0,0.0,1416.0,1579.0
01/11/2020,Tripura,0.0,0.0,77.0,170.0
01/11/2020,Uttar Pradesh,26.0,0.0,1969.0,2388.0
01/11/2020,Uttarakhand,4.0,9.0,222.0,178.0
01/11/2020,West Bengal,59.0,0.0,3987.0,4053.0
02/11/2020,Andaman and Nicobar Islands,0.0,0.0,12.0,20.0
02/11/2020,Andhra Pradesh,13.0,0.0,1916.0,3033.0
02/11/2020,Arunachal Pradesh,1.0,0.0,117.0,165.0
02/11/2020,Assam,1.0,0.0,465.0,785.0
02/11/2020,Bihar,4.0,0.0,577.0,974.0
02/11/2020,Chandigarh,1.0,0.0,52.0,76.0
02/11/2020,Chhattisgarh,58.0,0.0,1700.0,1854.0
02/11/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,4.0,8.0
02/11/2020,Delhi,42.0,0.0,4001.0,4824.0
02/11/2020,Goa,7.0,0.0,186.0,208.0
02/11/2020,Gujarat,4.0,0.0,875.0,1004.0
02/11/2020,Haryana,15.0,0.0,1566.0,1266.0
02/11/2020,Himachal Pradesh,10.0,0.0,334.0,339.0
02/11/2020,Jammu and Kashmir,8.0,0.0,385.0,623.0
02/11/2020,Jharkhand,1.0,0.0,403.0,512.0
02/11/2020,Karnataka,29.0,0.0,2576.0,8334.0
02/11/2020,Kerala,21.0,3.0,4138.0,7108.0
02/11/2020,Ladakh,1.0,0.0,70.0,42.0
02/11/2020,Madhya Pradesh,7.0,0.0,635.0,868.0
02/11/2020,Maharashtra,104.0,12.0,4009.0,10225.0
02/11/2020,Manipur,9.0,0.0,341.0,278.0
02/11/2020,Meghalaya,0.0,0.0,71.0,117.0
02/11/2020,Mizoram,0.0,0.0,1.0,48.0
02/11/2020,Nagaland,3.0,2.0,21.0,152.0
02/11/2020,Odisha,9.0,0.0,1389.0,1527.0
02/11/2020,Puducherry,0.0,0.0,69.0,482.0
02/11/2020,Punjab,13.0,0.0,396.0,395.0
02/11/2020,Rajasthan,9.0,0.0,1748.0,1105.0
02/11/2020,Sikkim,4.0,0.0,9.0,4.0
02/11/2020,Tamil Nadu,31.0,0.0,2481.0,3940.0
02/11/2020,Telangana,7.0,0.0,922.0,1456.0
02/11/2020,Tripura,2.0,0.0,58.0,186.0
02/11/2020,Uttar Pradesh,25.0,0.0,1777.0,2040.0
02/11/2020,Uttarakhand,2.0,0.0,331.0,441.0
02/11/2020,West Bengal,57.0,0.0,3957.0,4085.0
03/11/2020,Andaman and Nicobar Islands,0.0,0.0,20.0,21.0
03/11/2020,Andhra Pradesh,15.0,0.0,2849.0,3700.0
03/11/2020,Arunachal Pradesh,4.0,0.0,85.0,129.0
03/11/2020,Assam,2.0,0.0,379.0,473.0
03/11/2020,Bihar,7.0,0.0,846.0,875.0
03/11/2020,Chandigarh,1.0,0.0,80.0,43.0
03/11/2020,Chhattisgarh,58.0,0.0,1724.0,1810.0
03/11/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,2.0
03/11/2020,Delhi,48.0,0.0,6725.0,3610.0
03/11/2020,Goa,2.0,0.0,235.0,239.0
03/11/2020,Gujarat,6.0,0.0,954.0,1197.0
03/11/2020,Haryana,7.0,0.0,1684.0,1258.0
03/11/2020,Himachal Pradesh,8.0,0.0,334.0,165.0
03/11/2020,Jammu and Kashmir,12.0,0.0,478.0,578.0
03/11/2020,Jharkhand,5.0,0.0,397.0,490.0
03/11/2020,Karnataka,26.0,0.0,2756.0,7140.0
03/11/2020,Kerala,26.0,2.0,6862.0,8802.0
03/11/2020,Ladakh,0.0,0.0,84.0,30.0
03/11/2020,Madhya Pradesh,9.0,0.0,667.0,912.0
03/11/2020,Maharashtra,120.0,50.0,4909.0,6973.0
03/11/2020,Manipur,4.0,0.0,150.0,117.0
03/11/2020,Meghalaya,0.0,0.0,63.0,101.0
03/11/2020,Mizoram,0.0,0.0,35.0,27.0
03/11/2020,Nagaland,0.0,0.0,55.0,180.0
03/11/2020,Odisha,12.0,0.0,1201.0,1462.0
03/11/2020,Puducherry,1.0,0.0,147.0,457.0
03/11/2020,Punjab,18.0,0.0,415.0,354.0
03/11/2020,Rajasthan,10.0,0.0,1725.0,1219.0
03/11/2020,Sikkim,0.0,0.0,37.0,5.0
03/11/2020,Tamil Nadu,31.0,0.0,2435.0,2707.0
03/11/2020,Telangana,3.0,0.0,1536.0,1491.0
03/11/2020,Tripura,2.0,0.0,137.0,84.0
03/11/2020,Uttar Pradesh,13.0,0.0,1726.0,2210.0
03/11/2020,Uttarakhand,4.0,0.0,316.0,409.0
03/11/2020,West Bengal,56.0,0.0,3981.0,4058.0
04/11/2020,Andaman and Nicobar Islands,0.0,0.0,17.0,10.0
04/11/2020,Andhra Pradesh,10.0,0.0,2477.0,2701.0
04/11/2020,Arunachal Pradesh,1.0,0.0,77.0,105.0
04/11/2020,Assam,0.0,0.0,380.0,655.0
04/11/2020,Bihar,5.0,0.0,541.0,976.0
04/11/2020,Chandigarh,1.0,0.0,94.0,51.0
04/11/2020,Chhattisgarh,50.0,0.0,2262.0,1209.0
04/11/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,4.0,2.0
04/11/2020,Delhi,51.0,0.0,6842.0,5797.0
04/11/2020,Goa,8.0,0.0,183.0,249.0
04/11/2020,Gujarat,6.0,0.0,975.0,1022.0
04/11/2020,Haryana,19.0,0.0,1952.0,1161.0
04/11/2020,Himachal Pradesh,11.0,0.0,433.0,110.0
04/11/2020,Jammu and Kashmir,9.0,0.0,512.0,536.0
04/11/2020,Jharkhand,3.0,0.0,301.0,505.0
04/11/2020,Karnataka,34.0,0.0,3377.0,8045.0
04/11/2020,Kerala,28.0,0.0,8516.0,8206.0
04/11/2020,Ladakh,3.0,0.0,112.0,71.0
04/11/2020,Madhya Pradesh,13.0,0.0,707.0,884.0
04/11/2020,Maharashtra,300.0,108.0,5505.0,8728.0
04/11/2020,Manipur,3.0,0.0,262.0,158.0
04/11/2020,Meghalaya,0.0,0.0,60.0,72.0
04/11/2020,Mizoram,0.0,0.0,101.0,61.0
04/11/2020,Nagaland,2.0,1.0,56.0,148.0
04/11/2020,Odisha,12.0,0.0,1474.0,1520.0
04/11/2020,Puducherry,1.0,0.0,104.0,419.0
04/11/2020,Punjab,14.0,0.0,527.0,268.0
04/11/2020,Rajasthan,9.0,0.0,1770.0,1823.0
04/11/2020,Sikkim,0.0,1.0,62.0,79.0
04/11/2020,Tamil Nadu,30.0,0.0,2487.0,2504.0
04/11/2020,Telangana,6.0,0.0,1637.0,1273.0
04/11/2020,Tripura,3.0,0.0,116.0,112.0
04/11/2020,Uttar Pradesh,15.0,0.0,2167.0,2014.0
04/11/2020,Uttarakhand,5.0,0.0,388.0,270.0
04/11/2020,West Bengal,55.0,0.0,3987.0,4129.0
05/11/2020,Andaman and Nicobar Islands,0.0,0.0,14.0,12.0
05/11/2020,Andhra Pradesh,13.0,0.0,2745.0,2292.0
05/11/2020,Arunachal Pradesh,0.0,0.0,84.0,108.0
05/11/2020,Assam,0.0,0.0,313.0,761.0
05/11/2020,Bihar,8.0,0.0,741.0,467.0
05/11/2020,Chandigarh,0.0,0.0,92.0,60.0
05/11/2020,Chhattisgarh,44.0,0.0,1734.0,1350.0
05/11/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,4.0,2.0
05/11/2020,Delhi,66.0,0.0,6715.0,5289.0
05/11/2020,Goa,4.0,0.0,172.0,238.0
05/11/2020,Gujarat,7.0,0.0,990.0,1055.0
05/11/2020,Haryana,23.0,0.0,2064.0,1507.0
05/11/2020,Himachal Pradesh,6.0,0.0,444.0,201.0
05/11/2020,Jammu and Kashmir,6.0,0.0,524.0,651.0
05/11/2020,Jharkhand,0.0,0.0,355.0,484.0
05/11/2020,Karnataka,31.0,0.0,3156.0,5723.0
05/11/2020,Kerala,26.0,3.0,6820.0,7699.0
05/11/2020,Ladakh,0.0,0.0,80.0,30.0
05/11/2020,Madhya Pradesh,5.0,0.0,734.0,817.0
05/11/2020,Maharashtra,256.0,106.0,5246.0,11277.0
05/11/2020,Manipur,2.0,0.0,222.0,132.0
05/11/2020,Meghalaya,1.0,0.0,92.0,61.0
05/11/2020,Mizoram,1.0,0.0,65.0,38.0
05/11/2020,Nagaland,1.0,0.0,57.0,144.0
05/11/2020,Odisha,14.0,0.0,1385.0,1460.0
05/11/2020,Puducherry,1.0,0.0,121.0,420.0
05/11/2020,Punjab,22.0,0.0,521.0,349.0
05/11/2020,Rajasthan,10.0,0.0,1810.0,1822.0
05/11/2020,Sikkim,2.0,0.0,29.0,38.0
05/11/2020,Tamil Nadu,28.0,0.0,2348.0,2413.0
05/11/2020,Telangana,5.0,0.0,1539.0,978.0
05/11/2020,Tripura,0.0,0.0,132.0,115.0
05/11/2020,Uttar Pradesh,27.0,0.0,1852.0,1351.0
05/11/2020,Uttarakhand,9.0,7.0,480.0,602.0
05/11/2020,West Bengal,54.0,0.0,3948.0,4187.0
06/11/2020,Andaman and Nicobar Islands,0.0,0.0,17.0,19.0
06/11/2020,Andhra Pradesh,11.0,0.0,2410.0,2452.0
06/11/2020,Arunachal Pradesh,0.0,0.0,81.0,99.0
06/11/2020,Assam,4.0,0.0,335.0,926.0
06/11/2020,Bihar,8.0,0.0,746.0,613.0
06/11/2020,Chandigarh,1.0,0.0,133.0,63.0
06/11/2020,Chhattisgarh,52.0,0.0,1758.0,1753.0
06/11/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,1.0,5.0,3.0
06/11/2020,Delhi,64.0,0.0,7178.0,6121.0
06/11/2020,Goa,3.0,0.0,203.0,207.0
06/11/2020,Gujarat,4.0,0.0,1035.0,1321.0
06/11/2020,Haryana,21.0,0.0,2267.0,1533.0
06/11/2020,Himachal Pradesh,4.0,0.0,430.0,261.0
06/11/2020,Jammu and Kashmir,6.0,0.0,581.0,632.0
06/11/2020,Jharkhand,1.0,0.0,356.0,401.0
06/11/2020,Karnataka,35.0,0.0,2960.0,2701.0
06/11/2020,Kerala,27.0,0.0,7002.0,7854.0
06/11/2020,Ladakh,1.0,0.0,85.0,52.0
06/11/2020,Madhya Pradesh,12.0,0.0,778.0,856.0
06/11/2020,Maharashtra,161.0,69.0,6870.0,11060.0
06/11/2020,Manipur,2.0,0.0,166.0,342.0
06/11/2020,Meghalaya,0.0,0.0,86.0,91.0
06/11/2020,Mizoram,0.0,0.0,32.0,12.0
06/11/2020,Nagaland,0.0,4.0,63.0,117.0
06/11/2020,Odisha,15.0,0.0,1494.0,1641.0
06/11/2020,Puducherry,0.0,0.0,125.0,314.0
06/11/2020,Punjab,14.0,0.0,647.0,372.0
06/11/2020,Rajasthan,11.0,0.0,1797.0,1810.0
06/11/2020,Sikkim,0.0,0.0,49.0,7.0
06/11/2020,Tamil Nadu,27.0,0.0,2370.0,2402.0
06/11/2020,Telangana,4.0,0.0,1602.0,982.0
06/11/2020,Tripura,1.0,0.0,110.0,121.0
06/11/2020,Uttar Pradesh,24.0,0.0,2173.0,2167.0
06/11/2020,Uttarakhand,9.0,4.0,473.0,404.0
06/11/2020,West Bengal,55.0,0.0,3942.0,4283.0
07/11/2020,Andaman and Nicobar Islands,0.0,0.0,21.0,12.0
07/11/2020,Andhra Pradesh,11.0,0.0,2367.0,2747.0
07/11/2020,Arunachal Pradesh,2.0,0.0,64.0,106.0
07/11/2020,Assam,2.0,0.0,248.0,555.0
07/11/2020,Bihar,7.0,0.0,819.0,1000.0
07/11/2020,Chandigarh,2.0,0.0,98.0,53.0
07/11/2020,Chhattisgarh,22.0,0.0,1571.0,1359.0
07/11/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,1.0,6.0
07/11/2020,Delhi,79.0,0.0,6953.0,6338.0
07/11/2020,Goa,8.0,0.0,169.0,183.0
07/11/2020,Gujarat,5.0,0.0,1046.0,931.0
07/11/2020,Haryana,17.0,0.0,2011.0,1638.0
07/11/2020,Himachal Pradesh,6.0,0.0,573.0,209.0
07/11/2020,Jammu and Kashmir,5.0,0.0,532.0,688.0
07/11/2020,Jharkhand,2.0,0.0,340.0,411.0
07/11/2020,Karnataka,22.0,0.0,2258.0,2235.0
07/11/2020,Kerala,28.0,0.0,7201.0,7120.0
07/11/2020,Ladakh,0.0,0.0,72.0,40.0
07/11/2020,Madhya Pradesh,13.0,0.0,865.0,792.0
07/11/2020,Maharashtra,150.0,9.0,3959.0,6748.0
07/11/2020,Manipur,3.0,0.0,240.0,622.0
07/11/2020,Meghalaya,2.0,0.0,68.0,55.0
07/11/2020,Mizoram,0.0,0.0,42.0,41.0
07/11/2020,Nagaland,0.0,0.0,128.0,54.0
07/11/2020,Odisha,17.0,0.0,1372.0,1683.0
07/11/2020,Puducherry,2.0,0.0,69.0,495.0
07/11/2020,Punjab,15.0,0.0,477.0,517.0
07/11/2020,Rajasthan,13.0,0.0,1841.0,1778.0
07/11/2020,Sikkim,1.0,1.0,51.0,19.0
07/11/2020,Tamil Nadu,25.0,0.0,2341.0,2352.0
07/11/2020,Telangana,6.0,0.0,1607.0,937.0
07/11/2020,Tripura,2.0,0.0,87.0,126.0
07/11/2020,Uttar Pradesh,25.0,0.0,1894.0,2010.0
07/11/2020,Uttarakhand,7.0,0.0,498.0,337.0
07/11/2020,West Bengal,58.0,0.0,3928.0,4339.0
08/11/2020,Andaman and Nicobar Islands,0.0,0.0,9.0,15.0
08/11/2020,Andhra Pradesh,12.0,0.0,2237.0,2256.0
08/11/2020,Arunachal Pradesh,1.0,0.0,47.0,96.0
08/11/2020,Assam,3.0,0.0,152.0,395.0
08/11/2020,Bihar,8.0,0.0,801.0,825.0
08/11/2020,Chandigarh,2.0,0.0,109.0,46.0
08/11/2020,Chhattisgarh,13.0,0.0,1375.0,2257.0
08/11/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,7.0
08/11/2020,Delhi,77.0,0.0,7745.0,6069.0
08/11/2020,Goa,2.0,0.0,149.0,207.0
08/11/2020,Gujarat,7.0,0.0,1020.0,819.0
08/11/2020,Haryana,15.0,0.0,2380.0,1630.0
08/11/2020,Himachal Pradesh,6.0,0.0,674.0,150.0
08/11/2020,Jammu and Kashmir,5.0,0.0,555.0,456.0
08/11/2020,Jharkhand,0.0,0.0,203.0,298.0
08/11/2020,Karnataka,22.0,0.0,2740.0,2360.0
08/11/2020,Kerala,24.0,1.0,5440.0,6853.0
08/11/2020,Ladakh,4.0,0.0,19.0,66.0
08/11/2020,Madhya Pradesh,11.0,0.0,891.0,688.0
08/11/2020,Maharashtra,125.0,7.0,5585.0,8232.0
08/11/2020,Manipur,3.0,0.0,245.0,358.0
08/11/2020,Meghalaya,0.0,0.0,155.0,116.0
08/11/2020,Mizoram,0.0,0.0,58.0,92.0
08/11/2020,Nagaland,1.0,3.0,19.0,101.0
08/11/2020,Odisha,15.0,0.0,1434.0,1311.0
08/11/2020,Puducherry,1.0,0.0,94.0,135.0
08/11/2020,Punjab,8.0,0.0,487.0,396.0
08/11/2020,Rajasthan,10.0,0.0,1872.0,1813.0
08/11/2020,Sikkim,2.0,0.0,50.0,89.0
08/11/2020,Tamil Nadu,20.0,0.0,2334.0,2386.0
08/11/2020,Telangana,5.0,0.0,1440.0,1481.0
08/11/2020,Tripura,1.0,0.0,83.0,66.0
08/11/2020,Uttar Pradesh,26.0,0.0,2142.0,1858.0
08/11/2020,Uttarakhand,2.0,4.0,243.0,155.0
08/11/2020,West Bengal,59.0,0.0,3920.0,4383.0
09/11/2020,Andaman and Nicobar Islands,0.0,0.0,13.0,18.0
09/11/2020,Andhra Pradesh,11.0,0.0,1392.0,1549.0
09/11/2020,Arunachal Pradesh,0.0,0.0,48.0,85.0
09/11/2020,Assam,4.0,0.0,328.0,508.0
09/11/2020,Bihar,7.0,0.0,865.0,851.0
09/11/2020,Chandigarh,3.0,0.0,115.0,86.0
09/11/2020,Chhattisgarh,17.0,0.0,1586.0,2709.0
09/11/2020,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,3.0
09/11/2020,Delhi,71.0,0.0,5023.0,7014.0
09/11/2020,Goa,4.0,0.0,144.0,232.0
09/11/2020,Gujarat,5.0,0.0,971.0,993.0
09/11/2020,Haryana,7.0,0.0,2427.0,2151.0
09/11/2020,Himachal Pradesh,7.0,0.0,711.0,228.0
09/11/2020,Jammu and Kashmir,9.0,0.0,460.0,564.0
09/11/2020,Jharkhand,8.0,0.0,246.0,458.0
09/11/2020,Karnataka,19.0,0.0,1963.0,2686.0
09/11/2020,Kerala,22.0,1.0,3593.0,5983.0
09/11/2020,Ladakh,1.0,0.0,125.0,43.0
09/11/2020,Madhya Pradesh,6.0,0.0,809.0,681.0
09/11/2020,Maharashtra,85.0,0.0,3277.0,0.0
09/11/2020,Manipur,1.0,0.0,182.0,187.0
09/11/2020,Meghalaya,1.0,0.0,28.0,37.0
09/11/2020,Mizoram,0.0,0.0,6.0,19.0
09/11/2020,Nagaland,0.0,0.0,29.0,73.0
